Column,brand_name,name,new_name,id,sum
3958,catch of the day,catch of the day,catch of the day,,1
3959,cathedral city,cathedral city,cathedral city,,1
3960,catil pure water,Catil Nigeria Limited,catil nigeria limited,,83
3961,catita,catita,catita,,1
3962,cattleya note filler,Cattleya Note Filler,cattleya note filler,,2
3963,catty cat,Pet Supply Ltd.,pet supply ltd.,,1
3964,catuaba selvagem,Arbor Brasil,arbor brasil,,2
3965,cavatini,Cavatini,cavatini,,13
3966,cavincare,Cavincare,cavinkare,,0
3967,cavinkare hair colour,CavinKare,cavinkare,,1
3968,cawsara,cawsara,cawsara,,211
3969,cays,Cays,cays,,1
3970,cazadores,Bacardi,bacardi,Q685395,3
3971,cazorla,Sierra,sierra,,24
3972,cb crown,CB Crown,cb crown,,2
3973,cbc,CBC,cbc,,4
3974,cc's,APD Snack Foods,apd snack foods,,1
3975,ccl,Ccl,ccl,,2
3976,cdo,CDO,cdo,Q23048155,3
3977,cdo idol cheesedog,CDO Royal Daichi Food Corp,cdo royal daichi food corp,,8
3978,cdo karne norte,Cdo Karne Norte,cdo karne norte,,1
3979,ce-mercy,ce-mercy,ce-mercy,,24
3980,cebolitos,PepsiCo,pepsico,Q334800,1
3981,cecchini,Cecchini,cecchini,,1
3982,cechetto,Cechetto,cechetto,,0
3983,cecil,British American Tobacco,british american tobacco,Q856411,1
3984,cedal,Cedal,cedal,,1
3985,cedar's,Vegan Foods Inc,vegan foods inc,,1
3986,cedevita,Atlantic Group,atlantic groupa,,2
3987,cedevita,Atlantic Groupa,atlantic groupa,,8
3988,cedevita,Cedevita,cedevita,Q1099075,86
3989,cedevita (atlantic group),Cedevita (Atlantic Group),cedevita (atlantic group),,1
3990,cekin,Tovarna Olja Gea D.D.,tovarna olja gea d.d.,,1
3991,celano,celano,celano,,2
3992,celebes,Celebes,celebes,,0
3993,celebration mini,Nestlé,nestlé,Q160746,1
3994,celeste,celeste,celeste,,46
3995,celio,celio,celio,,20
3996,cello,Société Bic,société bic,Q795981,3
3997,celluvisc,Allergan,allergan,,1
3998,celtia,celtia,celtia,,37
3999,celtia,Celtia,celtia,,0
4000,celtic spring,Montgomery Water,montgomery water,,1
4001,cemara,Cemara,cemara,,1
4002,cemara,panca nabati prakarsa,panca nabati prakarsa,,1
4003,cendo xitrol,cendo,cendo,,2
4004,cene suyu,Cene Suyu,cene suyu,,2
4005,cenex,Cenex,cenex,Q62127191,1
4006,cenoura & bronze,Cenoura & Bronze,cenoura & bronze,,1
4007,centavitos,centavitos,centavitos,,1
4008,centavitos,Diana,diana,,2
4009,center,Cloetta,cloetta,Q3437039,1
4010,center fresh,Perfetti Van Melle,perfetti van melle,Q612524,655
4011,center fruit,Mondelez International,mondelez international,Q12857502,130
4012,center fruit,Perfetti Van Melle,perfetti van melle,Q612524,830
4013,center shock,Perfetti Van Melle,perfetti van melle,Q612524,8
4014,center shoot,NTT Data,ntt data,Q1030691,13
4015,centershock,centershock,centershock,,2
4016,cento,IKI,iki,Q1653981,1
4017,central de cervejas,Central de Cervejas,central de cervejas,Q1299917,3
4018,centrale danone,Danone,danone,Q329426,15
4019,centre fresh,Perfetti Van Melle,perfetti van melle,Q612524,10
4020,centre shock,Perfetti Van Melle,perfetti van melle,Q612524,15
4021,centro beyaz cikolatali,Centro Beyaz Cikolatali,centro beyaz cikolatali,,1
4022,century 21,century 21,century 21,,28
4023,century pacific food,Century Pacific Food,century pacific food,Q18345141,1
4024,centurylink,Centurylink,centurylink,,1
4025,ceo café,ceo café,ceo café,,3
4026,cepãªra,Cepãªra Alimentos,cepãªra alimentos,,1
4027,cepêra,cepêra,cepêra,,4
4028,cepita,Cepita,cepita,,9
4029,cepita,The Coca-Cola Company,the coca-cola company,Q3295867,3
4030,cepita del valle,The Coca-Cola Company,the coca-cola company,Q3295867,4
4031,ceramfix,Ceramfix,ceramfix,,1
4032,cerapop,Cerapop,cerapop,,1
4033,cereal bar,Carozzi Corp,carozzi corp,,1
4034,cerealis,cerealis,cerealis,,15
4035,cerealista albanuska,cerealista albanuska,cerealista albanuska,,1
4036,cerelac,Nestlé,nestlé,Q160746,5
4037,ceres,Ceres Limited,ceres limited,,1
4038,ceres juice carton,Ceres Juice Carton,ceres juice carton,,3
4039,ceres nectar,Ceres Fruit Juices Pty Ltd,ceres fruit juices pty ltd,,9
4040,ceresta,King Bogor,king bogor,,1
4041,cerezas,Diana,diana,,1
4042,cergen,cergen,cergen,,13
4043,cervelats,Bell,bell,,3
4044,cerveza cristal,CCU Inversiones S.A.,ccu inversiones s.a.,,1
4045,cesgiebasi ayran,Cesgiebasi Ayran,cesgiebasi ayran,,1
4046,cēsu 14%,cēsu 14%,cēsu 14%,,2
4047,cesu alus,Cesu Alus,cēsu alus,,22
4048,cēsu alus,AS Cēsu alus,as cēsu alus,,1
4049,cēsu alus,Cēsu Alus,cēsu alus,Q4036833,15
4050,cesu bruzu gaisais,Cesu Bruzu Gaisais,cesu bruzu gaisais,,7
4051,cesu dzons,Cesu Dzons,cesu dzons,,2
4052,cesu light,Cesu Light,cesu light,,6
4053,cesu premium,Cesu Premium,cesu premium,,32
4054,cetaphil,cetaphil,cetaphil,,1
4055,cetaphil,Galderma Laboratories,galderma laboratories,,1
4056,cetaphil,Galderma Phil Inc.,galderma phil inc.,,1
4057,cetraben,cetraben,cetraben,,1
4058,cetrinroxcezot tablets,Shellys Pharmautical,shellys pharmautical,,1
4059,cevosan,Tki Hrastnik D.D.,tki hrastnik d.d.,,1
4060,ceylon,ceylon,ceylon,,1
4061,ceylon biscuits limited,Ceylon Biscuits Limited,ceylon biscuits limited,Q18922742,1
4062,ceylor,ceylor,ceylor,,3
4063,ceylor kondome,Durex,durex,Q1267311,18
4064,ceysu dogal kaymak suyu antalya,Ceysu Dogal Kaymak Suyu Antalya,ceysu dogal kaymak suyu antalya,,1
4065,cgv,cgv,cgv,,1
4066,cha-cha,Delfi,delfi,,1
4067,cha-cha,Delvi,delvi,,3
4068,cha cha,Delfi Group,delfi group,,1
4069,cha cha,Pt Delfi,pt delfi,,1
4070,cha li wang,Cha Li Wang,cha li wang,,1
4071,cha π,Nongfu Spring,nongfu spring,Q10895089,1
4072,chabaa thailand,chabaa thailand,chabaa thailand,,1
4073,chaboni,chaboni,chaboni,,8
4074,chabrior,chabrior,chabrior,,2
4075,chacha,Delfi,delfi,,6
4076,chacha,Delfi Group,delfi group,,1
4077,chacha,PT Petra Food,pt petra food,,3
4078,chagu,chagu,chagu,,1
4079,chai bora,chai bora,chai bora,,18
4080,chai bora,Chai Bora Ltd,chai bora ltd,,4
4081,chai bora,Mafinga,mafinga,,2
4082,chai ice tea,Chai Ice Tea,chai ice tea,,2
4083,"chair, bucket,table,flower pot,tray, filter,pvc pipe,sockets,switch,","chair, bucket,table,flower pot,tray, filter,pvc pipe,sockets,switch,",unbranded,,1000
4084,chaka marka mustard oil,M/S Hamid Oil Flour & Dal Mill,m/s hamid oil flour & dal mill,,9
4085,chakki fresh aata,Pillsbury,pillsbury,,1
4086,chakra gold,Tata Group,tata group,Q331715,4
4087,chalita,"Natural Max Co., Ltd. ","natural max co., ltd.",,3
4088,challenge dessert,Challenge Dairy,challenge dairy,,1
4089,chama,SMART,smart,Q7391067,8
4090,chama snacks,chama snacks,chama snacks,,5
4091,chambinho,Nestlé,nestlé,Q160746,1
4092,chambourcy,Chambourcy,chambourcy,Q2948114,1
4093,chamito,chamito,chamito,,1
4094,champ,Charoen Pokphand,charoen pokphand,Q611064,8
4095,champ,Thai Vegetable Oil Public Company Limited,thai vegetable oil public company limited,,5
4096,champ nugget,Charoen Pokphand,charoen pokphand,Q611064,1
4097,champ sosis,Charoen Bhiphan,charoen bhiphan,,1
4098,champa,Champa MP Products,champa mp products,,2
4099,champi,"Columbia International Food Products, Inc","columbia international food products, inc",,14
4100,champion,Altria,altria,Q445007,1
4101,champion,Champion,champion,,1
4102,champion,Peerless Products Manufactoring Inc,peerless products manufactoring inc,,1318
4103,champion biscuit,Cocola Food Products Ltd. - Bangladesh,cocola food products ltd. - bangladesh,,12
4104,champs,Charoen Pokphand,charoen pokphand,Q611064,1
4105,champs elysees,Champs Elysees,champs elysees,,0
4106,chamyto,Nestlé,nestlé,Q160746,5
4107,chandrakant,CHANDRAKANT BABAN ALHAT MILK PRODUCTS PRIVATE LIMITED,chandrakant baban alhat milk products private limited,,1
4108,chanel gold,Chanel Gold,chanel gold,,1
4109,chang,Tanzania Cigarette Company,tanzania cigarette company,Q22909263,9
4110,chang sheng,Chang Sheng,chang sheng,,1
4111,chang thang,Chang Thang,chang thang,,1
4112,chang water,Chang,chang,,50
4113,chang yi 100%,Chang Yi 100%,chang yi 100%,,1
4114,changbaishan,Jilin Tobacco Industry Co. LTD,jilin tobacco industry co. ltd,,4
4115,chao,Super Alimentos,super alimentos,,8
4116,chaoqiang,Chaoqiang,chaoqiang,,6
4117,chaouen,Chaouen,chaouen,,6
4118,chapman's,Chapman's,chapman's,Q5073251,2
4119,chapstick,Chapstick,chapstick,,0
4120,chapstick,GlaxoSmithKline,glaxosmithkline,Q212322,2
4121,charalambides christis,Charalambides Christis LTD,charalambides christis ltd,,11
4122,charcoal,Lion Wings Indonesia,lion wings indonesia,,1
4123,charge,Nestlé,nestlé,Q160746,2
4124,charger dry gin,charger dry gin,charger dry gin,,1
4125,charging and data cable,Kik Textilien,kik textilien,,2
4126,chark,Chark,chark,,1
4127,charleston chew,charleston chew,charleston chew,,1
4128,charley's,charley's,charley's,,1
4129,charm,Kao,kao,,7
4130,charm,Uni-charm Indonesia,uni-charm indonesia,,1
4131,charm,Uni-Charm Indonesia,uni-charm indonesia,,5
4132,charm,Unicharm,unicharm,Q5361268,14
4133,charm extra maxi,Unicharm,unicharm,Q5361268,1
4134,charm pad,Unicharm,unicharm,Q5361268,6
4135,charm safe night unicharm austrlia,charm safe night unicharm austrlia,charm safe night unicharm austrlia,,1
4136,charmee,Js Unitrade,js unitrade,,2
4137,charmee,JS Unitrade,js unitrade,,1
4138,charmee,Unitrade,unitrade,,1
4139,charms,Tootsie Roll Industries,tootsie roll industries,Q7824332,0
4140,chase and sanborn,chase and sanborn,chase and sanborn,,1
4141,chaser,Chazer Lab,chazer lab,,1
4142,chashi chinigura chaal,ACI,aci,,1
4143,chat,Chat,chat,,1
4144,château de france,château de france,château de france,,5
4145,chateraise,Chateraise,chateraise,Q11307696,0
4146,chavi,Alcosa,alcosa,,7
4147,chavito,chavito,chavito,,1
4148,chazoos,chazoos,chazoos,,1
4149,chazoos,Chazoos,chazoos,,1
4150,checkers,Checkers,checkers,,1
4151,cheddar frys,cheddar frys,cheddar frys,,1
4152,cheep-cheeps,cheep-cheeps,cheep-cheeps,,79
4153,cheep chips,Ifp,ifp,,1
4154,cheepchips,Jbc Food Corporation,jbc food corporation,,1
4155,cheepee,W.L. Food Products,w.l. food products,,155
4156,cheepee,Wl Foods,wl foods,,62
4157,cheepsy,Cheepsy,cheepsy,,1
4158,cheers,Atlantic,atlantic,Q756275,1
4159,cheers,Atlantic Biruraya,atlantic biruraya,,17
4160,cheesa naks,Cheesa Naks,cheesa naks,,0
4161,cheese,Fine Life,fine life,,1
4162,cheese balls,Zubee International Co.,zubee international co.,,8
4163,cheese cake factory,cheese cake factory,cheese cake factory,,1
4164,cheese club,cheese club,cheese club,,1
4165,cheese clubs,Oishi,oishi,,1
4166,cheese corn balls,cheese corn balls,cheese corn balls,,2
4167,cheese corn crunch,cheese corn crunch,cheese corn crunch,,1
4168,cheese en joy,cheese en joy,cheese en joy,,6
4169,cheese its,cheese its,cheese its,,2
4170,cheese kress,Mayora Indah,mayora indah,Q12497654,1
4171,cheese miss gourmett cheeze,Applied Foods Ingredients Corp Inc,applied foods ingredients corp inc,,1
4172,cheese on chips,cheese on chips,cheese on chips,,1
4173,cheese puffs,Akij,akij,Q4700954,182
4174,cheese puffs,Akij Food &Beverage Ltd,akij food &beverage ltd,,9
4175,cheese ring,cheese ring,cheese ring,,5
4176,cheese ring,Prifood Corporation,prifood corporation,,3
4177,cheese ring,Regent Foods Inc,regent foods inc,,1
4178,cheese rings,Regent,regent,Q19882879,20
4179,cheese strings,Cheese Strings,cheese strings,,1
4180,cheese whiz,cheese whiz,cheese whiz,,1
4181,cheesestrings,Kerry Foods,kerry foods,,1
4182,cheesy corn crunch,Leslie Corp,leslie corp,,4
4183,cheetooz,PepsiCo,pepsico,Q334800,1
4184,cheetos,Cheetos,cheetos,,2
4185,cheetos,Pepsi. Co (Frito-Lay),pepsi. co (frito-lay),,2
4186,cheetos,PepsiCo,pepsico,Q334800,219
4187,cheetos,Salim Group,salim group,Q905963,3
4188,cheetos,Yummie Co.,yummie co.,,13
4189,cheetos,Yummies Inc.,yummies inc.,,2
4190,cheetos  (pepsico),cheetos  (pepsico),cheetos  (pepsico),,1
4191,cheez-it,Kellogg's,kellogg's,Q856897,18
4192,cheez-it,Nutritive Snack Food Corporation,nutritive snack food corporation,,9
4193,cheez-its,Kellogg's,kellogg's,Q856897,6
4194,"cheez-its, pop tarts",Kellogg's,kellogg's,Q856897,2
4195,cheez-zum,cheez-zum,cheez-zum,,1
4196,cheez & chips,Liwayway Holdings Company Limited,liwayway holdings company limited,,1
4197,cheez and joy,cheez and joy,cheez and joy,,5
4198,cheez it,Kellogg's,kellogg's,Q856897,5
4199,cheez n soy,cheez n soy,cheez n soy,,23
4200,cheez on chips,Liwayway Holdings Company Limited,liwayway holdings company limited,,3
4201,cheez sum,cheez sum,cheez sum,,2
4202,cheez whiz,Mondelez International,mondelez international,Q12857502,4
4203,cheeze,IPCP,ipcp,,2
4204,cheeze-it,Kellogg's,kellogg's,Q856897,3
4205,cheeze doodles,Wise Foods Inc.,wise foods inc.,,1
4206,cheeze whiz,cheeze whiz,cheese whiz,,2
4207,cheezee,cheezee,cheezee,,1
4208,cheezeits,Kellogg's,kellogg's,Q856897,1
4209,cheezels,Snack Brands,snack brands australia,,1
4210,cheezum,Kellogg's,kellogg's,Q856897,16
4211,cheezy,Cheezy,cheezy,,3
4212,cheezy,Leslie Corporation,leslie corporation,,1
4213,chef,Chef Cat Food NZ,chef cat food nz,,1
4214,chef's cut,Rsj Venture,rsj venture,,1
4215,chef's quality,chef's quality,chef's quality,,2
4216,chef's quality,Kuhne & Heitz,kuhne & heitz,,4
4217,chef boyardee,"Conagra Brands, Inc.","conagra brands, inc.",Q1123399,1
4218,chef coaster,Yale Foods Limited,yale foods limited,,11
4219,chef quality,chef quality,chef quality,,1
4220,chelox,Chelox,chelox,,1
4221,chelsea,Hotel Chelsea,hotel chelsea,Q240711,51
4222,chelsea,Intercontinental Distillers Limited,intercontinental distillers limited,,31
4223,chemist warehouse,Chemist Warehouse,chemist warehouse,Q48782120,3
4224,chemo,Chemo,chemo,Q43896428,1
4225,chen pi te yin,Chen Pi Te Yin,chen pi te yin,,1
4226,cheng ban yek and co,Cheng Ban Yek And Co,cheng ban yek and co,,1
4227,chepee,W.L. Food Products,w.l. food products,,15
4228,cherisa,Cherisa,cherisa,,0
4229,chernigivske,Chernihivskyi pyvkombinat «Desna»,chernihivskyi pyvkombinat «desna»,,5
4230,chernigovskoye,Anheuser-Busch InBev,anheuser-busch inbev,Q128738,1
4231,chernogolovka,chernogolovka,chernogolovka,,1
4232,chernіgevs'ke,Anheuser-Busch InBev,anheuser-busch inbev,Q128738,39
4233,chernіgіvs'ke,Anheuser-Busch InBev,anheuser-busch inbev,Q128738,10
4234,chernіgіvske,AB InBev Efes,ab inbev efes,,2
4235,cherry,Cherry agencies pvt ltd,cherry agencies pvt ltd,,1
4236,cherry blossom polish,Cherry Blossom,cherry blossom,,1
4237,cherry cola,cherry cola,cherry cola,,1
4238,cherry ripe,Mondelez International,mondelez international,Q12857502,2
4239,cherry ripe  cadbury,cherry ripe  cadbury,cherry ripe  cadbury,,1
4240,cherry/cheese tarnish,Aryzza Llc,aryzza llc,,1
4241,chery,Chery,chery,Q591001,39
4242,cheryl's cookies,cheryl's cookies,cheryl's cookies,,1
4243,cheshskoye zhivoe,Dzerzhinskiy Pivzavod,dzerzhinskiy pivzavod,,9
4244,chester,chester,chester,,1
4245,chesterfeild,Chesterfeild,chesterfeild,,0
4246,chesterfield,Altria,altria,,1
4247,chesterfield,Altria,altria,Q445007,597
4248,chesterfield (philip morris),Chesterfield (Philip Morris),chesterfield (philip morris),,4
4249,"chesterfield, l&m, camel, rothmans, winston, marlboro",Altria,altria,Q445007,10
4250,chestnut limo,Lvivskyi Kholodokombinat,lvivskyi kholodokombinat,,1
4251,chetos,PepsiCo,pepsico,Q334800,1
4252,cheval,cheval,cheval,,25
4253,chevron,Chevron,chevron,,2
4254,chew-c,chew-c,chew-c,,5
4255,chew-chew ball,Chew-Chew Ball,chew-chew ball,,0
4256,cheweez,Delfi,delfi,,2
4257,chewits,Cloetta,cloetta,Q3437039,4
4258,chewy,PepsiCo,pepsico,Q334800,6
4259,chewy,Quacker Oats,quaker oats,,1
4260,chewy,Quaker oats,quaker oats,,2
4261,chewy bar,chewy bar,chewy bar,,1
4262,chewy cloud,chewy cloud,chewy cloud,,1
4263,chewy fruity,Chewy Fruity,chewy fruity,,0
4264,chex-mix,General Mills,general mills,Q629998,1
4265,chex mix,General Mills,general mills,Q629998,2
4266,chheda,Chheda specialities,chheda speacialities foods pvt ltd,,3
4267,chhedas,Chheda Specialties Foods Pvt Ltd.,chheda speacialities foods pvt ltd,,1
4268,chi,Chi,chi,Q70628264,7
4269,chi chi love,Simba,simba,,1
4270,chi exotic,chi exotic,chi exotic,,17
4271,chi exotic,Chivita,chivita,,10
4272,chi kit teack aun,Teck Aun Eagle Pagoda,teck aun eagle pagoda,,1
4273,chibotex energy water,chibotex energy water,chibotex energy water,,1
4274,chibuku,chibuku,chibuku,,15
4275,chibuku,Chibuku,chibuku,,10
4276,chibuku,Dar Brew Ltd,dar brew ltd,,120
4277,chic,chic,chic,,1
4278,chic-choc,OK Food Industry,ok food industry,Q17227901,20
4279,chic-fil-a,Chick-fil-A,chick-fil-a,Q491516,3
4280,chic-fil-a,The Cathy Family,the cathy family,,1
4281,chic-fil-a,The Cathys,the cathys,,1
4282,chic  choc  all sports,OK Food Industry,ok food industry,Q17227901,14
4283,chic choc,OK Food Industry,ok food industry,Q17227901,63
4284,chicago,Chicago International,chicago international,,107
4285,chicago cubs,Chicago Cubs,chicago cubs,,1
4286,chicharon baka,Snackwell Food Corp,snackwell food corp,,30
4287,chicharon ni mang juan,JG Summit Holdings,jg summit holdings,Q6108205,50
4288,chicharoon ni mang juan,JG Summit Holdings,jg summit holdings,Q6108205,1
4289,chicharrones,Yummie,yummies,,6
4290,chick-fil-a,(Privately Owned),(privately owned),,1
4291,chick-fil-a,Chick-fil-A,chick-fil-a,Q491516,11
4292,chick-fil-a,The Cathys,the cathys,,2
4293,chick-fil-a mint wrapper,Chick-fil-A,chick-fil-a,Q491516,1
4294,chick fil a,Chick-fil-A,chick-fil-a,Q491516,192
4295,chick in,Îšî±Î»Î±Ïšï„Î¶Î®,îšî±î»î±ïšï„î¶î®,,1
4296,chickadees,Snack Brands Australia,snack brands australia,Q7546873,1
4297,chicken & vegetable biryani,Chicken & Vegetable Biryani,chicken & vegetable biryani,,6
4298,chicken roll,chicken roll,chicken roll,,2
4299,chicky chips,Netwon,netwon,,4
4300,chicky chips,newton,newton,,31
4301,chicky chips,Newton Food Products,newton food products,,1
4302,chicky chips,Newton Inc,newton inc,,2
4303,chicle,Confiteca,confiteca,,15
4304,chicle camel balls bubble gum,Fini,fini,Q110167603,1
4305,chiclets,Mondelez International,mondelez international,Q12857502,1
4306,chicorée,Chicorée Mode AG,chicorée mode ag,,1
4307,chief,PT Dwimuria Investama Andalan,pt dwimuria investama andalan,Q56034693,13
4308,chiefs,chiefs,chiefs,,1
4309,chiefs protein bar,Chiefs AG,chiefs ag,,1
4310,chifles,Aki,aki,,1
4311,chifles,Chifles,chifles,,1
4312,chihito,Jbc,jbc,,9
4313,chiil-go,Kalbe milko,kalbe milko,,2
4314,chik,CavinKare,cavinkare,,4
4315,chik-fil-a,chik-fil-a,chick-fil-a,,16
4316,chik fil-a,"CFA Properties, Inc","cfa properties, inc",,2
4317,chik fil a,Chick-fil-A,chick-fil-a,Q491516,13
4318,chikee,WL Food,wl foods,,1
4319,chiki,Salim Group,salim group,Q905963,6
4320,chiki ball,Salim Group,salim group,Q905963,3
4321,chiki balls,Salim Group,salim group,Q905963,2
4322,chiki twist,Garudafood Putra Putri Jaya,garudafood putra putri jaya,Q96100268,1
4323,chiki twist,Salim Group,salim group,Q905963,4
4324,chikiball,Indofood fritolay,indofood fritolay makmur,,2
4325,chikito,Jbc,jbc,,11
4326,chikos,Volwest Group,volwest group,,1
4327,chil go,Chil Go,chil go,,1
4328,chil go,Morinaga,morinaga,,5
4329,childkid,childkid,childkid,,1
4330,chile habanero,LOL.TUN,lol.tun,,1
4331,chilgo,Morinaga,morinaga,,1
4332,chili's,Chili's,chili's,,1
4333,chili rokas,Jovy,jovy,,1
4334,chili sauce,Dominos Pizza,dominos pizza,,1
4335,chili sauce,McD,mcd,,1
4336,chili sauce,Sasa,sasa,,1
4337,chilis,Chilis,chili's,,1
4338,chilisauce,SAVI Pharmaceutical Joint Stock Company,savi pharmaceutical joint stock company,,1
4339,chill go,Kalbe,kalbe,,2
4340,chill sauce,Chill Sauce,chill sauce,,0
4341,chillax juices,Chillax,chillax,,101
4342,chilli's,chilli's,chilli's,,1
4343,chilly,Nissin Foods Holdings,nissin foods holdings,Q18341667,4
4344,chilly gel pocket italia,chilly gel pocket italia,chilly gel pocket italia,,1
4345,chimi,Universal Cipta Pangan,universal cipta pangan,,1
4346,chimichanga,chimichanga,chimichanga,,1
4347,chin-su (chili sauce),chin-su (chili sauce),chin-su (chili sauce),,1
